date,state,total_admissions_all_covid_confirmed,mmwr_date,level,percent_pos,count_pos,posted,percent_visits_covid,avg_detect_prop_weighted_2_raw wastewater,avg_detect_prop_weighted_3_raw wastewater,avg_detect_prop_weighted_454_raw wastewater,avg_detect_prop_weighted_455_raw wastewater,avg_detect_prop_weighted_456_raw wastewater,avg_detect_prop_weighted_457_raw wastewater,avg_detect_prop_weighted_458_raw wastewater,avg_detect_prop_weighted_459_raw wastewater,avg_detect_prop_weighted_497_raw wastewater,avg_detect_prop_weighted_721_raw wastewater,avg_detect_prop_weighted_728_raw wastewater,avg_detect_prop_weighted_85_raw wastewater,avg_detect_prop_weighted_post grit removal,avg_detect_prop_weighted_primary effluent,avg_detect_prop_weighted_primary sludge,avg_detect_prop_weighted_raw wastewater,avg_detect_prop_weighted_secondary effluent,avg_detect_prop_unweighted_2_raw wastewater,avg_detect_prop_unweighted_3_raw wastewater,avg_detect_prop_unweighted_454_raw wastewater,avg_detect_prop_unweighted_455_raw wastewater,avg_detect_prop_unweighted_456_raw wastewater,avg_detect_prop_unweighted_457_raw wastewater,avg_detect_prop_unweighted_458_raw wastewater,avg_detect_prop_unweighted_459_raw wastewater,avg_detect_prop_unweighted_497_raw wastewater,avg_detect_prop_unweighted_721_raw wastewater,avg_detect_prop_unweighted_728_raw wastewater,avg_detect_prop_unweighted_85_raw wastewater,avg_detect_prop_unweighted_post grit removal,avg_detect_prop_unweighted_primary effluent,avg_detect_prop_unweighted_primary sludge,avg_detect_prop_unweighted_raw wastewater,avg_detect_prop_unweighted_secondary effluent
2023-12-16,NM,114,2023-50,Region 6,8.4,150116.4,2026-05-06T19:11:09Z,3.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2023-12-23,NM,124,2023-51,Region 6,8.35,176560.75,2026-05-06T19:11:09Z,2.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2023-12-30,NM,112,2023-52,Region 6,8.52,168508.56,2026-05-06T19:11:09Z,2.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-01-06,NM,97,2024-01,Region 6,10.15,127494.15000000001,2026-05-06T19:11:09Z,2.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-01-13,NM,45,2024-02,Region 6,9.3,155403,2026-05-06T19:11:09Z,1.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-01-20,NM,58,2024-03,Region 6,9.74,155937.4,2026-05-06T19:11:09Z,1.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-01-27,NM,54,2024-04,Region 6,10.95,213207.44999999998,2026-05-06T19:11:09Z,1.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-02-03,NM,62,2024-05,Region 6,11.05,228403.50000000003,2026-05-06T19:11:09Z,1.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-02-10,NM,54,2024-06,Region 6,10.83,218256.99,2026-05-06T19:11:09Z,1.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-02-17,NM,67,2024-07,Region 6,9.14,165452.28,2026-05-06T19:11:09Z,2.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-02-24,NM,63,2024-08,Region 6,8.2,142778.4,2026-05-06T19:11:09Z,1.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-03-02,NM,34,2024-09,Region 6,6.99,113657.40000000001,2026-05-06T19:11:09Z,1.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.867221050395302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.86,0
2024-03-09,NM,61,2024-10,Region 6,5.86,91902.38,2026-05-06T19:11:09Z,1.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8759145109507407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8354285714285714,0
2024-03-16,NM,41,2024-11,Region 6,4.81,67950.87,2026-05-06T19:11:09Z,1.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8519077896261161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7768571428571428,0
2024-03-23,NM,46,2024-12,Region 6,4.85,63947.24999999999,2026-05-06T19:11:09Z,1.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7898740876189321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6948571428571428,0
2024-03-30,NM,49,2024-13,Region 6,3.6,44719.200000000004,2026-05-06T19:11:09Z,1.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9584007344572756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8265714285714286,0
2024-04-06,NM,25,2024-14,Region 6,3.5,42308,2026-05-06T19:11:09Z,0.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9115044288554129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7505714285714287,0
2024-04-13,NM,28,2024-15,Region 6,2.84,33344.439999999995,2026-05-06T19:11:09Z,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9000927555805096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8157142857142857,0
2024-04-20,NM,20,2024-16,Region 6,2.99,33018.57,2026-05-06T19:11:09Z,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8757279538167715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.812857142857143,0
2024-04-27,NM,34,2024-17,Region 6,2.75,29779.75,2026-05-06T19:11:09Z,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7871293570463892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7211428571428571,0
2022-10-01,NV,128,2022-39,Region 9,6.08,96860.48,2026-05-06T19:11:09Z,1.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-08,NV,118,2022-40,Region 9,5.25,75379.5,2026-05-06T19:11:09Z,1.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-15,NV,127,2022-41,Region 9,5.88,82860.95999999999,2026-05-06T19:11:09Z,1.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-22,NV,150,2022-42,Region 9,6.06,89603.15999999999,2026-05-06T19:11:09Z,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-29,NV,169,2022-43,Region 9,6.57,95652.63,2026-05-06T19:11:09Z,1.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-05,NV,182,2022-44,Region 9,7.23,110055.06000000001,2026-05-06T19:11:09Z,1.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-12,NV,189,2022-45,Region 9,7.34,105013.38,2026-05-06T19:11:09Z,2.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-19,NV,222,2022-46,Region 9,7.6,127718,2026-05-06T19:11:09Z,2.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-11-26,NV,267,2022-47,Region 9,8.87,118245.96999999999,2026-05-06T19:11:09Z,2.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-03,NV,327,2022-48,Region 9,10.19,188790.13,2026-05-06T19:11:09Z,2.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-10,NV,324,2022-49,Region 9,9.84,164977.44,2026-05-06T19:11:09Z,2.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-17,NV,270,2022-50,Region 9,8.86,142761.18,2026-05-06T19:11:09Z,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-24,NV,317,2022-51,Region 9,8.76,120344.87999999999,2026-05-06T19:11:09Z,2.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-12-31,NV,295,2022-52,Region 9,9.78,115648.49999999999,2026-05-06T19:11:09Z,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-07,NV,264,2023-01,Region 9,9.1,124378.79999999999,2026-05-06T19:11:09Z,2.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-14,NV,212,2023-02,Region 9,7.09,87752.93,2026-05-06T19:11:09Z,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-21,NV,187,2023-03,Region 9,6.08,69743.68000000001,2026-05-06T19:11:09Z,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-01-28,NV,139,2023-04,Region 9,5.85,64548.899999999994,2026-05-06T19:11:09Z,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-04,NV,122,2023-05,Region 9,6.37,69114.5,2026-05-06T19:11:09Z,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-11,NV,130,2023-06,Region 9,6.61,71460.71,2026-05-06T19:11:09Z,1.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-18,NV,156,2023-07,Region 9,7.13,65417.75,2026-05-06T19:11:09Z,1.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-02-25,NV,166,2023-08,Region 9,6.55,61720.65,2026-05-06T19:11:09Z,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-04,NV,127,2023-09,Region 9,7.35,62533.799999999996,2026-05-06T19:11:09Z,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-11,NV,161,2023-10,Region 9,6.27,58085.28,2026-05-06T19:11:09Z,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-18,NV,125,2023-11,Region 9,7.39,65519.74,2026-05-06T19:11:09Z,1.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-25,NV,153,2023-12,Region 9,6.92,59366.68,2026-05-06T19:11:09Z,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-01,NV,118,2023-13,Region 9,7.22,57788.88,2026-05-06T19:11:09Z,0.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-08,NV,116,2023-14,Region 9,7.72,64392.52,2026-05-06T19:11:09Z,1.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-15,NV,110,2023-15,Region 9,6.97,57788.27,2026-05-06T19:11:09Z,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-22,NV,104,2023-16,Region 9,6.46,51027.54,2026-05-06T19:11:09Z,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-04-29,NV,79,2023-17,Region 9,6.03,47612.880000000005,2026-05-06T19:11:09Z,0.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-06,NV,91,2023-18,Region 9,6.11,48097.920000000006,2026-05-06T19:11:09Z,0.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-13,NV,79,2023-19,Region 9,6.22,50388.22,2026-05-06T19:11:09Z,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-20,NV,80,2023-20,Region 9,6.9,47085.600000000006,2026-05-06T19:11:09Z,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-05-27,NV,87,2023-21,Region 9,6.23,39024.72,2026-05-06T19:11:09Z,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-03,NV,80,2023-22,Region 9,5.51,34889.32,2026-05-06T19:11:09Z,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-10,NV,98,2023-23,Region 9,5.26,33474.64,2026-05-06T19:11:09Z,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-17,NV,72,2023-24,Region 9,6.08,36279.36,2026-05-06T19:11:09Z,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-06-24,NV,81,2023-25,Region 9,5.51,32597.16,2026-05-06T19:11:09Z,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-01,NV,78,2023-26,Region 9,6.32,37597.68,2026-05-06T19:11:09Z,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-08,NV,69,2023-27,Region 9,9,44802,2026-05-06T19:11:09Z,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-15,NV,63,2023-28,Region 9,9.5,49780,2026-05-06T19:11:09Z,0.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-22,NV,79,2023-29,Region 9,9.64,54726.280000000006,2026-05-06T19:11:09Z,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-29,NV,77,2023-30,Region 9,10.51,62429.4,2026-05-06T19:11:09Z,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-05,NV,74,2023-31,Region 9,12.32,63386.4,2026-05-06T19:11:09Z,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-12,NV,101,2023-32,Region 9,16.28,82979.16,2026-05-06T19:11:09Z,1.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-19,NV,135,2023-33,Region 9,15.98,92476.26000000001,2026-05-06T19:11:09Z,1.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-26,NV,118,2023-34,Region 9,16.22,103402.5,2026-05-06T19:11:09Z,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-02,NV,128,2023-35,Region 9,15.37,101626.43999999999,2026-05-06T19:11:09Z,1.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-09,NV,168,2023-36,Region 9,14.71,92025.76000000001,2026-05-06T19:11:09Z,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-16,NV,143,2023-37,Region 9,12.72,84028.32,2026-05-06T19:11:09Z,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-23,NV,173,2023-38,Region 9,12.95,83320.29999999999,2026-05-06T19:11:09Z,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-30,NV,175,2023-39,Region 9,12.06,75326.76000000001,2026-05-06T19:11:09Z,1.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-07,NV,133,2023-40,Region 9,11.38,70271.5,2026-05-06T19:11:09Z,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-14,NV,172,2023-41,Region 9,10.94,66011.95999999999,2026-05-06T19:11:09Z,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-21,NV,178,2023-42,Region 9,10.97,67476.47,2026-05-06T19:11:09Z,1.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-10-28,NV,176,2023-43,Region 9,10.46,65197.18000000001,2026-05-06T19:11:09Z,1.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-04,NV,149,2023-44,Region 9,11.23,69277.87000000001,2026-05-06T19:11:09Z,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-11,NV,150,2023-45,Region 9,9.95,60774.6,2026-05-06T19:11:09Z,1.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-18,NV,158,2023-46,Region 9,9.76,65030.88,2026-05-06T19:11:09Z,1.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25,NV,153,2023-47,Region 9,10,56300,2026-05-06T19:11:09Z,1.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-02,NV,190,2023-48,Region 9,11.01,76123.14,2026-05-06T19:11:09Z,1.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-09,NV,198,2023-49,Region 9,10.44,76295.51999999999,2026-05-06T19:11:09Z,1.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-16,NV,197,2023-50,Region 9,11.53,86774.78,2026-05-06T19:11:09Z,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-23,NV,236,2023-51,Region 9,12.1,99195.8,2026-05-06T19:11:09Z,1.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-30,NV,253,2023-52,Region 9,12.69,98131.76999999999,2026-05-06T19:11:09Z,2.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-01-06,NV,236,2024-01,Region 9,10.39,81364.09000000001,2026-05-06T19:11:09Z,2.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-01-13,NV,204,2024-02,Region 9,12.58,97381.78,2026-05-06T19:11:09Z,1.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-01-20,NV,200,2024-03,Region 9,11.62,81886.14,2026-05-06T19:11:09Z,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-01-27,NV,164,2024-04,Region 9,10.52,70967.92,2026-05-06T19:11:09Z,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-02-03,NV,147,2024-05,Region 9,9.66,61099.5,2026-05-06T19:11:09Z,0.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-02-10,NV,131,2024-06,Region 9,8.86,54869.979999999996,2026-05-06T19:11:09Z,0.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-02-17,NV,113,2024-07,Region 9,7.25,46313,2026-05-06T19:11:09Z,0.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-02-24,NV,90,2024-08,Region 9,7.27,41991.52,2026-05-06T19:11:09Z,0.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-03-02,NV,114,2024-09,Region 9,7.11,41003.37,2026-05-06T19:11:09Z,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-03-09,NV,91,2024-10,Region 9,5.07,25816.440000000002,2026-05-06T19:11:09Z,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-03-16,NV,64,2024-11,Region 9,4.51,22793.539999999997,2026-05-06T19:11:09Z,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-03-23,NV,74,2024-12,Region 9,4.6,18004.399999999998,2026-05-06T19:11:09Z,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-03-30,NV,69,2024-13,Region 9,4.47,17182.68,2026-05-06T19:11:09Z,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-04-06,NV,54,2024-14,Region 9,3.71,13189.05,2026-05-06T19:11:09Z,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-04-13,NV,44,2024-15,Region 9,3.67,13509.27,2026-05-06T19:11:09Z,0.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-04-20,NV,54,2024-16,Region 9,4.36,16397.960000000003,2026-05-06T19:11:09Z,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-04-27,NV,61,2024-17,Region 9,3.53,12513.849999999999,2026-05-06T19:11:09Z,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-01,NY,2236,2022-39,Region 2,7.96,97947.8,2026-05-06T19:11:09Z,2.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.998492231799547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9846153846153847,0
2022-10-08,NY,2374,2022-40,Region 2,8.22,102421.20000000001,2026-05-06T19:11:09Z,2.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9969844635990941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9692307692307692,0
2022-10-15,NY,2512,2022-41,Region 2,7.92,98667.36,2026-05-06T19:11:09Z,2.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9954766953986411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9538461538461539,0
2022-10-22,NY,2504,2022-42,Region 2,7.87,100759.61,2026-05-06T19:11:09Z,2.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9939689271981881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9384615384615383,0
2022-10-29,NY,2529,2022-43,Region 2,7.47,99470.51999999999,2026-05-06T19:11:09Z,2.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9861427645070282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8707912087912087,0
